ID,EnterpriseID,TransDate,Basket ID,Trans Type,Unit Quantity,Net Sale Amount,Gross Sale Amount,Net Sales Amount with TAX,Discounted,Unit Cost,Description,Category,Sub Category,Brand,Season,Size,Cashier,CustomerID,LineNum
688,GRMT,7/8/2747,9.12E+11,Sale,1,1.75,1.75,1.75,,0,PARVE CHOCOLAT,ZOMICKS,,ZOMICK'S,,,MAYLI P,7328866316,14
688,GRMT,7/8/2748,9.12E+11,Sale,2.53,3.77,3.77,3.77,,0,NY GOLDEN DELI,PRODUCE,,NEW CROP,,4137,MAYLI P,7328866316,15
688,GRMT,7/9/2749,8.12E+11,Sale,1,13.99,13.99,14.47,TRUE,13.75,CS CASE JETFOIL,GROCERY,,JET FOIL,,100 CT,YURY,7329018700,1
688,GRMT,7/10/2750,8.12E+11,Sale,1,1.99,1.99,1.99,,1.42,MEHADRIN MARGARINE S,DAIRY,,MEHADRIN,,16 OZ,YURY,7329018700,2
688,GRMT,7/11/2751,8.12E+11,Sale,1,7.89,7.89,7.89,TRUE,7.8,HAOLAM MOZZARE,DAIRY,,HAOLAM,Holiday,2 LBS,YURY,7329018700,3
688,GRMT,7/11/2752,8.12E+11,Sale,1,2.99,2.99,2.99,TRUE,2.9167,HADDAR WAFERS,GROCERY,,HADDAR,,40 PK,YURY,7329018700,4
688,GRMT,7/12/2753,8.12E+11,Sale,3,5.37,5.37,5.55,TRUE,1.7917,SIMCHA PLATE 7,GROCERY,,SIMCHA C,Holiday,20 CT,YURY,7329018700,5
688,GRMT,7/13/2754,8.12E+11,Sale,2,4.98,4.98,5.15,TRUE,2.5,CLEAR PLASTIC  PLATE,GROCERY,,SIMCHA C,Holiday,20 CT,YURY,7329018700,6
688,GRMT,7/14/2755,8.12E+11,Sale,1,8.99,8.99,8.99,,6.9,BODEK ROMAINE,PRODUCE,,BODEK,,24 OZ,YURY,7329018700,7
688,GRMT,7/14/2756,8.12E+11,Sale,1,1.5,1.5,1.5,TRUE,1.4733,MC*CAIN FRENCH,FROZEN,,MCCAIN,,32 OZ.,YURY,7329018700,8
688,GRMT,7/15/2757,8.12E+11,Sale,2,3,3,3,TRUE,0,CANTALOPE US#1,PRODUCE,,PEACOCK,Easter,4050,YURY,7329018700,9
688,GRMT,7/16/2758,8.12E+11,Sale,1,1.5,1.5,1.5,TRUE,1.9583,MC*CAIN FRENCH,FROZEN,,MCCAIN,,32 OZ,YURY,7329018700,10
688,GRMT,7/17/2759,8.12E+11,Sale,1,6.49,6.49,6.49,TRUE,6.5,JERUSLM 2 PIZZ,FROZEN,,EDDIES,,40 OZ,YURY,7329018700,11
688,GRMT,7/17/2760,8.12E+11,Sale,4,1,1,1,,0.18,WISE DIPSY DOO,GROCERY,,WISE,,1 OZ.,YURY,7329018700,12
688,GRMT,7/18/2761,8.12E+11,Sale,4,1,1,1,,0.18,ONION RINGS,GROCERY,,WISE,,0.5 OZ,YURY,7329018700,13
688,GRMT,7/19/2762,8.12E+11,Sale,2,0.5,0.5,0.5,,0.18,WISE POTATO CH,GROCERY,,WISE,,1 OZ,YURY,7329018700,14
688,GRMT,7/20/2763,8.12E+11,Sale,2,1,1,1,,0.4,KETTLE CHIP NY DELI,GROCERY,,WISE,,1.25 Z,YURY,7329018700,15
688,GRMT,7/20/2764,8.12E+11,Sale,2.12,4.01,4.01,4.01,,0,FUJI APPLES,PRODUCE,,FARM FRESH,,4131,YURY,7329018700,16
688,GRMT,7/21/2765,8.12E+11,Sale,1,1.33,1.33,1.33,TRUE,1.32,CREME YOGURT STRAWBE,DAIRY,,NORMANS,,4.5 OZ,YURY,7329018700,17
688,GRMT,7/22/2766,C12037094234,Sale,1,2.89,2.89,2.89,,1.9583,SEASONED CRINKLE CUT,FROZEN,,MCCAIN,,26 OZ,DIANA G.,7187756984,1
688,GRMT,7/23/2767,C12037094234,Sale,1,1.5,1.5,1.5,TRUE,1.9583,MC*CAIN FRENCH,FROZEN,,MCCAIN,,26 OZ.,DIANA G.,7187756984,2
688,GRMT,7/23/2768,C12037094234,Sale,1,3.79,3.79,3.79,,2.5833,MC*CAIN GOLDEN,FROZEN,,MCCAIN,,26 OZ.,DIANA G.,7187756984,3
688,GRMT,7/24/2769,C12037094234,Sale,1,1.5,1.5,1.5,TRUE,1.4733,MC*CAIN FRENCH,FROZEN,,MCCAIN,,32 OZ.,DIANA G.,7187756984,4
688,GRMT,7/25/2770,C12037094234,Sale,1,0.99,0.99,0.99,TRUE,1.03,GREEK YOGURT C,DAIRY,,GEVINA,Holiday,5.3 OZ,DIANA G.,7187756984,5
688,GRMT,7/26/2771,C12037094234,Sale,1,0.99,0.99,0.99,TRUE,1.03,LIGHT GREEK YO,DAIRY,,GEVINA,Holiday,5 OZ,DIANA G.,7187756984,6
688,GRMT,7/26/2772,C12037094234,Sale,1,3.89,3.89,3.89,TRUE,3.9167,CANOLA OIL,GROCERY,,GEFEN,,96 OZ,DIANA G.,7187756984,7
688,GRMT,7/27/2773,C12037094234,Sale,2.95,2.04,2.04,2.04,,4.29,BANANAS,PRODUCE,,FARM FRESH,,4011,DIANA G.,7187756984,8
688,GRMT,7/28/2774,C12037094234,Sale,1,4.49,4.49,4.49,TRUE,5.07,FARMER CHEESE,DAIRY,,MEHADRIN,Holiday,16 OZ,DIANA G.,7187756984,9
688,GRMT,7/29/2775,C12037094234,Sale,7,4.13,4.13,4.13,,0.38,YUMMY KIDS YOG,DAIRY,,GIVAT,Holiday,4 OZ,DIANA G.,7187756984,10
688,GRMT,7/29/2776,C12037094234,Sale,2,1.98,1.98,1.98,TRUE,1.03,GREEK YOGURT M,DAIRY,,GEVINA,Holiday,5.3 OZ,DIANA G.,7187756984,11
688,GRMT,7/30/2777,C12037094234,Sale,1,1.5,1.5,1.5,TRUE,0,GRAPE TOMATOES,PRODUCE,,GARDEN R.,,10.5 Z,DIANA G.,7187756984,12
688,GRMT,7/31/2778,C12037094234,Sale,1,2.99,2.99,2.99,,1.9,FRESH DILL 1.5,PRODUCE,,GODEN,,,DIANA G.,7187756984,13
688,GRMT,8/1/2779,C12037094234,Sale,1,3.79,3.79,3.92,TRUE,3.8,POMACE OLIVE OIL BOT,GROCERY,,OHR,misc,30 OZ,DIANA G.,7187756984,14
688,GRMT,8/1/2780,C12037094234,Sale,1,2.99,2.99,3.09,,2,NER MITZVH WIC,GROCERY,,NER M.,misc,2 CT,DIANA G.,7187756984,15
688,GRMT,8/2/2781,5.12E+11,Sale,12,3,3,3,TRUE,0.2431,OODLES DREIDEL SINGL,GROCERY,,PASKESZ,,.56 OZ,LESLY T,1111111111,1
688,GRMT,8/3/2782,5.12E+11,Sale,0.13,1.04,1.04,1.04,,0,MINI CHHESE DEKELLAC,ZOMICKS,,ZOMICK'S,,,LESLY T,1111111111,2
688,GRMT,8/4/2783,A12037093955,Sale,4,10.36,10.36,10.36,,2.1111,LOWFAT MILK 1/,DAIRY,,PRIDE OF T,,64 OZ,ELSA A,7329426915,1
688,GRMT,8/4/2784,E12037094338,Sale,0.97,4.65,4.65,4.65,,0,SKINLESS DRUMS,MEAT,,CHICKEN,,,H ARCELIA,7733320332,1
688,GRMT,8/5/2785,E12037094338,Sale,0.99,4.74,4.74,4.74,,0,SKINLESS DRUMS,MEAT,,CHICKEN,,,H ARCELIA,7733320332,2
688,GRMT,8/6/2786,E12037094338,Sale,1.57,2.34,2.34,2.34,,0,EGGPLANT  US#1,PRODUCE,,FL.SPECIAL,,4081,H ARCELIA,7733320332,3
688,GRMT,8/7/2787,E12037094338,Sale,0.42,1.26,1.26,1.26,,13,YELLOW PEPPERS,PRODUCE,,,,4689,H ARCELIA,7733320332,4
688,GRMT,8/7/2788,E12037094338,Sale,0.6,0.77,0.77,0.77,,0,KIRBY,PRODUCE,,WISH FARMS,,14,H ARCELIA,7733320332,5
688,GRMT,8/8/2789,E12037094338,Sale,0.56,2.23,2.23,2.23,,0,RED ROASTING P,PRODUCE,,MAMAMIA,,4088,H ARCELIA,7733320332,6
688,GRMT,8/9/2790,E12037094338,Sale,1,4.99,4.99,4.99,,0,GOLDDUST YUKON GOLD,PRODUCE,,G.GIANT,,5 LB,H ARCELIA,7733320332,7
688,GRMT,8/10/2791,E12037094338,Sale,1,5.49,5.49,5.49,,3.85,LOW SUGAR MARSHMALLO,GROCERY,,GOLD C.,,7 OZ,H ARCELIA,7733320332,8
688,GRMT,8/10/2792,E12037094338,Sale,1,19.99,19.99,19.99,,11.6667,GRAPESEED OIL,GROCERY,,LIEBER'S,Holiday,68 OZ,H ARCELIA,7733320332,9
688,GRMT,8/11/2793,E12037094338,Sale,4,5.16,5.16,5.16,,0.96,COFFEE YOGURT NO ADD,DAIRY,,MEHADRIN,Holiday,6 OZ,H ARCELIA,7733320332,10
688,GRMT,8/12/2794,E12037094338,Sale,1,4.39,4.39,4.39,,2.4264,CRISPIX ORIGINAL CER,GROCERY,,KELLOGG'S,,12 OZ.,H ARCELIA,7733320332,11
688,GRMT,8/13/2795,E12037094338,Sale,6,8.94,8.94,8.94,,1.0767,100% NATURAL SPRING,GROCERY,,POLAND S.,,3 LT,H ARCELIA,7733320332,12
688,GRMT,8/13/2796,E12037094338,Sale,1,2.99,2.99,2.99,,2.25,60% WHOLE WHEAT BREA,GROCERY,,KORN'S,,8 OZ,H ARCELIA,7733320332,13
688,GRMT,8/14/2797,E12037094338,Sale,5,7.45,7.45,7.45,,1.11,VANILLA GREEK YOGURT,DAIRY,,MEHADRIN,Holiday,6 OZ,H ARCELIA,7733320332,14
688,GRMT,8/15/2798,E12037094338,Sale,1,4.39,4.39,4.39,,3.1875,BRAN FLAKES WHOLE GR,GROCERY,,POST,,16 OZ,H ARCELIA,7733320332,15
688,GRMT,8/16/2799,E12037094338,Sale,1,3.19,3.19,3.3,,2.2437,PLASTIC BOWLS 12 OZ,GROCERY,,PLASTIC-O,Holiday,100 CT,H ARCELIA,7733320332,16
688,GRMT,8/16/2800,E12037094338,Sale,1,2.59,2.59,2.59,,1.8333,APPLE SAUCE 6 CUPS,GROCERY,,GLICK'S,Holiday,6X4 OZ,H ARCELIA,7733320332,17
688,GRMT,8/17/2801,E12037094338,Sale,1,1.29,1.29,1.33,,0.7917,CLEAR HEAVY 7 OZ PLA,GROCERY,,PERFECTION,Holiday,100 CT,H ARCELIA,7733320332,18
688,GRMT,8/18/2802,E12037094338,Sale,1,5.69,5.69,5.89,,3.6,"PLASTIC PLATES 9""",GROCERY,,DINNER PLA,Holiday,100 CT,H ARCELIA,7733320332,19
688,GRMT,8/19/2803,E12037094338,Sale,1,2.99,2.99,2.99,,1.721,SUGAR PURE CANE GRAN,GROCERY,,DOMINO,Holiday,4 LB,H ARCELIA,7733320332,20
688,GRMT,8/19/2804,E12037094338,Sale,1,5.99,5.99,5.99,,4.2917,BEEF FRANKS,GROCERY,,SOLOMON'S,Holiday,12 OZ,H ARCELIA,7733320332,21
688,GRMT,8/20/2805,E12037094338,Sale,1,3.49,3.49,3.49,,2.5,HOT DOG BUNS 8 PK,GROCERY,,PASYISROEL,,8 CT,H ARCELIA,7733320332,22
688,GRMT,8/21/2806,E12037094338,Sale,1,3.19,3.19,3.19,,2.3333,CHOCOLATE MILK LOW F,DAIRY,,PRIDE OF T,,64 OZ,H ARCELIA,7733320332,23
688,GRMT,8/22/2807,E12037094338,Sale,1,2.59,2.59,2.59,,2.1111,LOW FAT MILK,DAIRY,,PRIDE OF T,,64 OZ,H ARCELIA,7733320332,24
688,GRMT,8/22/2808,E12037094338,Sale,2,5.38,5.38,5.38,,1.3542,SOLID WHITE ALBACORE,GROCERY,,GEFEN,Holiday,6 OZ,H ARCELIA,7733320332,25
688,GRMT,8/23/2809,E12037094338,Sale,4,4.6,4.6,4.6,,0.69,LEBEN CHOCOLATE,DAIRY,,MEHADRIN,Holiday,6 OZ,H ARCELIA,7733320332,26
688,GRMT,8/24/2810,E12037094338,Sale,2,2.78,2.78,2.78,,0.89,LOW FAT VANILLA YOGU,DAIRY,,MEHADRIN,Holiday,7 OZ,H ARCELIA,7733320332,27
688,GRMT,8/25/2811,E12037094338,Sale,1,4.49,4.49,4.49,,3.35,LITE CAESAR DRESSING,DAIRY,,SALAD MATE,,12 OZ,H ARCELIA,7733320332,28
688,GRMT,8/25/2812,E12037094338,Sale,1,6.49,6.49,6.49,,0,MIXED PEPPERS,PRODUCE,,GG CHECKED,,,H ARCELIA,7733320332,29
688,GRMT,8/26/2813,E12037094338,Sale,1,1.69,1.69,1.69,,0.75,MUSHROOMS,GROCERY,,CAL DELIGH,Holiday,8 OZ,H ARCELIA,7733320332,30
688,GRMT,8/27/2814,E12037094338,Sale,2,3.98,3.98,3.98,,0,FRESH WHOLE MUSHROOM,PRODUCE,,GIORGIO,,8 OZ.,H ARCELIA,7733320332,31
688,GRMT,8/28/2815,E12037094338,Sale,2,5.58,5.58,5.58,,1.9958,WHOLE MUSHROOMS,GROCERY,,LIEBER'S,Holiday,8 OZ,H ARCELIA,7733320332,32
688,GRMT,8/28/2816,E12037094338,Sale,2,3.78,3.78,3.78,,1.64,EXTRA LARGE EGGS GRA,DAIRY,,SAUDER'S,Holiday,12 CT,H ARCELIA,7733320332,33
688,GRMT,8/29/2817,9.12E+11,Sale,4,1.96,1.96,2.03,,0.2428,3 LB LOAF RECT,GROCERY,,PANS,,1 CT,MAYLI P,7329429720,1
688,GRMT,8/30/2818,9.12E+11,Sale,1,8.69,8.69,8.69,TRUE,8.65,LEBEN CHOCOLATE FAMI,DAIRY,,MEHADRIN,Holiday,12X6OZ,MAYLI P,7329429720,2
688,GRMT,8/31/2819,9.12E+11,Sale,1,7.99,7.99,7.99,TRUE,0,CASHEWS UNSALT,GG CANDY,,KLEIN'S,,15 OZ,MAYLI P,7329429720,3
688,GRMT,8/31/2820,9.12E+11,Sale,2.18,16.76,16.76,16.76,,0,GROUND SHOU FP,MEAT,,BEEF,,,MAYLI P,7329429720,4
688,GRMT,9/1/2821,9.12E+11,Sale,1.43,11.43,11.43,11.43,,0,GR SHO ST SML,MEAT,,BEEF,,,MAYLI P,7329429720,5
688,GRMT,9/2/2822,9.12E+11,Sale,1.6,10.22,10.22,10.22,,0,CHI CTLT SML P,MEAT,,CHICKEN,,,MAYLI P,7329429720,6
688,GRMT,9/3/2823,9.12E+11,Sale,2,3.78,3.78,3.78,,1.64,EGGS EXTRA LAR,DAIRY,,SAUDER'S,Holiday,12 CT,MAYLI P,7329429720,7
688,GRMT,9/3/2824,9.12E+11,Sale,1,10.99,10.99,10.99,TRUE,7.8,SHREDDED PIZZA,DAIRY,,HAOLAM,,32 OZ,MAYLI P,7329429720,8
688,GRMT,9/4/2825,9.12E+11,Sale,1,4.49,4.49,4.49,,3.45,MHDRN COTTAGE,DAIRY,,MEHADRIN,Holiday,16 OZ,MAYLI P,7329429720,9
688,GRMT,9/5/2826,9.12E+11,Sale,10,39.9,39.9,39.9,TRUE,4,PREMIUM STRAWB,FROZEN,,BODEK,,16 OZ,MAYLI P,7329429720,10
688,GRMT,9/6/2827,9.12E+11,Sale,2,5.18,5.18,5.18,,2.1111,LOWFAT MILK 1/,DAIRY,,PRIDE OF T,,64 OZ,MAYLI P,7329429720,11
688,GRMT,9/6/2828,9.12E+11,Sale,1,2.79,2.79,2.79,,1.9583,PASTA SAUCE VO,GROCERY,,GEFEN,Holiday,26 OZ,MAYLI P,7329429720,12
688,GRMT,9/7/2829,C12037094642,Sale,3,7.77,7.77,7.77,,2.1111,LOWFAT MILK 1/,DAIRY,,PRIDE OF T,,64 OZ,DIANA G.,7323633469,1
688,GRMT,9/8/2830,C12037094642,Sale,1,2.59,2.59,2.59,,2.1111,VITAMIN D WHOL,DAIRY,,PRIDE OF T,,64 OZ,DIANA G.,7323633469,2
688,GRMT,9/9/2831,5.12E+11,Sale,2.1,17.2,17.2,17.2,,0,NTRL LONDON BR,MEAT,,IMPORTED M,IMPORTED M,,LESLY T,7329058701,1
688,GRMT,9/9/2832,5.12E+11,Sale,2,9.18,9.18,9.18,,3.3333,HONEY SMOKED T,DAIRY,,MEAL MART,,6 OZ,LESLY T,7329058701,2
688,GRMT,9/10/2833,5.12E+11,Sale,1,1.79,1.79,1.79,TRUE,1.75,GLICKS ALL PUP,GROCERY,,GLICK'S,,5 LBS,LESLY T,7329058701,3
688,GRMT,9/11/2834,5.12E+11,Sale,1,4.99,4.99,4.99,,3.85,SPRINKLE COOKI,GROCERY,,STERN'S,,12 OZ,LESLY T,7329058701,4
688,GRMT,9/12/2835,5.12E+11,Sale,1,4.49,4.49,4.49,,3.35,NISH NOSH LITE,DAIRY,,SALAD MATE,,12 OZ,LESLY T,7329058701,5
688,GRMT,9/12/2836,5.12E+11,Sale,1,2.99,2.99,2.99,,1.721,SUGAR PURE CAN,GROCERY,,DOMINO,Holiday,4 LB,LESLY T,7329058701,6
688,GRMT,9/13/2837,5.12E+11,Sale,1,1.79,1.79,1.79,TRUE,1.8125,FLOUR HIGH GLU,GROCERY,,GLICK'S,,5 LBS,LESLY T,7329058701,7
688,GRMT,9/14/2838,5.12E+11,Sale,1,1.89,1.89,1.89,,1.64,EGGS EXTRA LAR,DAIRY,,SAUDER'S,Holiday,12 CT,LESLY T,7329058701,8
688,GRMT,9/15/2839,5.12E+11,Sale,1,2.99,2.99,2.99,,2.2,RAINBOW SPRINK,GROCERY,,SCOTTO'S,,10 OZ,LESLY T,7329058701,9
688,GRMT,9/15/2840,5.12E+11,Sale,2,2.58,2.58,2.58,,0.6667,GFN CHCKN FL S,GROCERY,,GEFEN,,,LESLY T,7329058701,10
688,GRMT,9/16/2841,5.12E+11,Sale,2,2.38,2.38,2.38,,0.5208,TRDTN SOUP CUP,GROCERY,,TRADITION,,2.5 OZ,LESLY T,7329058701,11
688,GRMT,9/17/2842,5.12E+11,Sale,1,5.99,5.99,6.2,,0,VEG. VEGGIE RO,SUSHI,,SUSHI ST.,,,LESLY T,7329058701,12
688,GRMT,9/18/2843,5.12E+11,Sale,1,4.39,4.39,4.39,,3.14,SCHWARTZ PICKL,DAIRY,,WILLIAMBRG,Holiday,30 OZ,LESLY T,7329058701,13
688,GRMT,9/18/2844,5.12E+11,Sale,1,1.5,1.5,1.5,TRUE,2.2083,LIEBERS CRACKE,GROCERY,,LIEBER'S,`,10.3OZ,LESLY T,7329058701,14
688,GRMT,9/19/2845,5.12E+11,Sale,2.24,6.25,6.25,6.25,,0,CLUB ROLLS,ZOMICKS,,ZOMICK'S,,14INCH,LESLY T,7329058701,15
688,GRMT,9/20/2846,5.12E+11,Sale,7.31,5.77,5.77,5.77,,0,LOOSE IDAHO PO,PRODUCE,,GPOD,,19,LESLY T,7329058701,16
688,GRMT,9/21/2847,5.12E+11,Sale,1,1.69,1.69,1.69,,0.8333,MISPACHA BABY,GROCERY,,MISHPACHA,,15 OZ,LESLY T,7329058701,17
688,GRMT,9/21/2848,5.12E+11,Sale,1,3.19,3.19,3.19,,2.5,TASTE SCALLION,PRODUCE,,FARM FRESH,,,LESLY T,7329058701,18
688,GRMT,9/22/2849,5.12E+11,Sale,1,2.99,2.99,2.99,,0,CHECKED CELERY,PRODUCE,,GG CHECKED,,6 OZ,LESLY T,7329058701,19
688,GRMT,9/23/2850,8.12E+11,Sale,1,21.99,21.99,21.99,TRUE,0,CASE ASPEN TIS,GROCERY,,ASPEN,Holiday,36 CT,YURY,7323648757,1
688,GRMT,9/24/2851,8.12E+11,Sale,1,6.99,6.99,6.99,,4.4425,COCONUT MILK C,FROZEN,,SO DEL.,,16 OZ,YURY,7323648757,2
688,GRMT,9/24/2852,8.12E+11,Sale,4.34,3.86,3.86,3.86,TRUE,0,MACINTOSH APPLES,PRODUCE,,FORRENCE,,,YURY,7323648757,3
688,GRMT,9/25/2853,8.12E+11,Sale,1,3.99,3.99,3.99,TRUE,4.4333,PREMIUM STRAWB,FROZEN,,BODEK,,16 OZ,YURY,7323648757,4
688,GRMT,9/26/2854,8.12E+11,Sale,2,9.18,9.18,9.18,,3.3333,HOD MEX SLICED,GROCERY,,MEAL MART,,6 OZ,YURY,7323648757,5
688,GRMT,9/27/2855,A12037094738,Sale,1,2.59,2.59,2.59,,2.1111,LOWFAT MILK 1/,DAIRY,,PRIDE OF T,,64 OZ,ELSA A,7329426915,1
688,GRMT,9/27/2856,A12037094738,Sale,1,3.29,3.29,3.29,,2.45,ORANGE JUICE W,DAIRY,,GOLDEN F.,Holiday,64 OZ,ELSA A,7329426915,2
688,GRMT,9/28/2857,A12037094738,Sale,1,4.69,4.69,4.69,,2.4242,KLG CRN FLK 18,GROCERY,,KELLOGG'S,,18 OZ,ELSA A,7329426915,3
688,GRMT,9/29/2858,A12037094738,Sale,1,5.69,5.69,5.69,,2.81,RICE KRISPIES,GROCERY,,KELLOGG'S,,18 OZ.,ELSA A,7329426915,4
688,GRMT,9/30/2859,A12037094738,Sale,1,2.79,2.79,2.79,,2.05,BREAD MEZONOS/HAMOTZ,GROCERY,,STERN'S,,16 OZ,ELSA A,7329426915,5
688,GRMT,9/30/2860,8.12E+11,Sale,1,2.99,2.99,2.99,,2.2,FRANCOZOZ HEAL,GROCERY,,FRANCZOZ,,15 OZ,YURY,7323646301,1
688,GRMT,10/1/2861,C12037094755,Sale,3,0.6,0.6,0.6,TRUE,0.2021,CRISPY GOODIES ORIGI,GROCERY,,LIEBER'S,,1 OZ,DIANA G.,7323633469,1
688,GRMT,10/2/2862,C12037094755,Sale,1,13.99,13.99,14.47,TRUE,13.75,CS CASE JETFOIL,GROCERY,,JET FOIL,,100 CT,DIANA G.,7323633469,2
688,GRMT,10/3/2863,C12037094755,Sale,8,1.6,1.6,1.6,TRUE,0.2021,BBQ CRISPY GOO,GROCERY,,LIEBER'S,,1 OZ,DIANA G.,7323633469,3
688,GRMT,10/3/2864,C12037094755,Sale,4,7.56,7.56,7.56,,1.64,EGGS EXTRA LAR,DAIRY,,SAUDER'S,Holiday,12 CT,DIANA G.,7323633469,4
688,GRMT,10/4/2865,C12037094755,Sale,3,0.48,0.48,0.48,TRUE,0.1563,FUNZZ BBQ,GROCERY,,BEST S.,,1 OZ,DIANA G.,7323633469,5
688,GRMT,10/5/2866,C12037094755,Sale,6,5.1,5.1,5.1,,0.6,YOGURT FRENCH,DAIRY,,NORMAN'S,Holiday,5.3 OZ,DIANA G.,7323633469,6
688,GRMT,10/6/2867,C12037094755,Sale,1,1.79,1.79,1.79,TRUE,1.875,NOSHKES BBQ 10 PACK,GROCERY,,PASKESZ,,6.69OZ,DIANA G.,7323633469,7
688,GRMT,10/6/2868,C12037094755,Sale,1,2.99,2.99,3.09,,1.8,GRIP N ZIP SAN,GROCERY,,KITCHEN C.,Holiday,150 CT,DIANA G.,7323633469,8
688,GRMT,10/7/2869,C12037094755,Sale,1,6.49,6.49,6.49,TRUE,6.5,JERUSLM 2 PIZZ,FROZEN,,EDDIES,,40 OZ,DIANA G.,7323633469,9
688,GRMT,10/8/2870,C12037094755,Sale,3,0.48,0.48,0.48,TRUE,0.1563,FUNZZ FALAFEL,GROCERY,,BEST S.,,1 OZ,DIANA G.,7323633469,10
688,GRMT,10/9/2871,C12037094755,Sale,1,2.19,2.19,2.19,,1.4583,GALIL SOUR BLA,GROCERY,,GALIL,,10.6 O,DIANA G.,7323633469,11
77,GRMT,10/9/2872,C12037094755,Sale,4,5,5,5,TRUE,1.2,KLIK CRISPINI,GROCERY,,KLIK,,3 OZ,DIANA G.,7323633469,12
77,GRMT,10/10/2873,C12037094755,Sale,1,2.19,2.19,2.19,,1.4583,ZWEET RAINBOW SOURBI,GROCERY,,ZWEET,,10 OZ,DIANA G.,7323633469,13
77,GRMT,10/11/2874,C12037094755,Sale,1,4.69,4.69,4.69,,3.475,GEFEN MAYONNAI,GROCERY,,GEFEN,,32 OZ,DIANA G.,7323633469,14
77,GRMT,10/12/2875,C12037094755,Sale,2,5.98,5.98,5.98,,2.25,RYE BREAD 2 LB,GROCERY,,KORN'S,,32 OZ,DIANA G.,7323633469,15
77,GRMT,10/12/2876,C12037094755,Sale,2,3,3,3,TRUE,0,CANTALOPE US#1,PRODUCE,,PEACOCK,Easter,4050,DIANA G.,7323633469,16
77,GRMT,10/13/2877,C12037094755,Sale,3,8.97,8.97,9.28,TRUE,3,KIF KEF MINI C,GROCERY,,ELITE,,14.1OZ,DIANA G.,7323633469,17
77,GRMT,10/14/2878,C12037094755,Sale,3,3.99,3.99,3.99,TRUE,1.3333,BLOOM'S CHOC.,GROCERY,,BLOOM'S,,9 OZ,DIANA G.,7323633469,18
77,GRMT,10/15/2879,C12037094755,Sale,3,5.97,5.97,6.18,TRUE,2.85,PARCHMENT PAPE,GROCERY,,GEFEN,Holiday,50 FT,DIANA G.,7323633469,19
77,GRMT,10/15/2880,C12037094755,Sale,3,2.97,2.97,3.07,,0.7,OCTOGON FLOATI,GROCERY,,NER M.,misc,50 CT,DIANA G.,7323633469,20
77,GRMT,10/16/2881,C12037094755,Sale,8,2,2,2,TRUE,0.2431,OODLES DREIDEL SINGL,GROCERY,,PASKESZ,,.56 OZ,DIANA G.,7323633469,21
77,GRMT,10/17/2882,C12037094755,Sale,1,8.99,8.99,8.99,,5.7917,PARVE CHOCOLATE COIN,GROCERY,,LIEBER'S,misc,24 CT,DIANA G.,7323633469,22
77,GRMT,10/18/2883,C12037094755,Sale,1,2.99,2.99,2.99,,0,POTATO IDAHO (,PRODUCE,,GPOD,,5 LB.,DIANA G.,7323633469,23
77,GRMT,10/18/2884,C12037094755,Sale,2,5.98,5.98,5.98,,1.721,SUGAR PURE CAN,GROCERY,,DOMINO,Holiday,4 LB,DIANA G.,7323633469,24
77,GRMT,10/19/2885,C12037094755,Sale,2,3.32,3.32,3.32,TRUE,1.5833,CANOLA OIL COO,GROCERY,,GEFEN,,6 OZ,DIANA G.,7323633469,25
77,GRMT,10/20/2886,C12037094755,Sale,5.08,4.52,4.52,4.52,TRUE,0,MACINTOSH APPL,PRODUCE,,FARM FRESH,,4152,DIANA G.,7323633469,26
77,GRMT,10/21/2887,C12037094755,Sale,2,1.58,1.58,1.58,,0.4115,SOUR RAINBALLS,GROCERY,,SHNEIDERS,,1.23OZ,DIANA G.,7323633469,27
77,GRMT,10/21/2888,C12037094755,Sale,1,3.79,3.79,3.79,,1.9063,FLOUR ALL PURP,GROCERY,,HECKER'S,,5 LB,DIANA G.,7323633469,28
77,GRMT,10/22/2889,C12037094755,Sale,1,1.5,1.5,1.5,,0,ONION BAG 3*LB,PRODUCE,,SWEET D,Easter,48 OZ.,DIANA G.,7323633469,29
77,GRMT,10/23/2890,G12037094805,Return,-1,-2.89,-2.89,-2.89,,0,RTRN GROCERY,GROCERY,,,Holiday,,BD,1111111111,1
77,GRMT,10/24/2891,G12037094805,Return,-1,-3.79,-3.79,-3.79,,0,RTRN GROCERY,GROCERY,,,Holiday,,BD,1111111111,2
77,GRMT,10/24/2892,G12037094805,Sale,1,3,3,3,,0,GROCERY,GROCERY,,,Holiday,,BD,1111111111,3
77,GRMT,10/25/2893,A12037094824,Sale,2,3,3,3,TRUE,0,CANTALOPE US#1,PRODUCE,,PEACOCK,Easter,4050,ELSA A,7329426915,1
77,GRMT,10/26/2894,A12037094824,Sale,1,5.49,5.49,5.49,TRUE,3.7783,CANOLA OIL 100%,GROCERY,,PRICE RITE,,96 FO,ELSA A,7329426915,2
77,GRMT,10/27/2895,A12037094824,Sale,5,18.95,18.95,19.6,TRUE,3.8,POMACE OLIVE OIL BOT,GROCERY,,OHR,misc,30 OZ,ELSA A,7329426915,3
77,GRMT,10/27/2896,A12037094824,Sale,1,0.99,0.99,0.99,,0.5,TOMATO SAUCE,GROCERY,,LIEBER'S,,15 OZ,ELSA A,7329426915,4
